"DATA","APERTURA","MASSIMO","MINIMO","CHIUSURA","VAR % CLOSE","VOLUME"
"22/03/12","16.733,41","16.744,69","16.336,20","16.450,68","-1,70","730779672"
"23/03/12","16.495,48","16.556,74","16.216,13","16.485,24","0,21","883840126"
"26/03/12","16.546,67","16.668,79","16.318,05","16.619,11","0,81","712486298"
"27/03/12","16.716,36","16.793,61","16.494,17","16.498,73","-0,72","755582553"
"28/03/12","16.455,16","16.631,77","16.425,28","16.451,71","-0,28","863641201"
"29/03/12","16.396,99","16.478,04","15.897,09","15.908,85","-3,30","1187737265"
"30/03/12","16.009,16","16.052,46","15.782,36","15.980,07","0,45","1129672226"
"02/04/12","15.978,34","15.986,36","15.671,33","15.948,86","-0,20","930415927"
"03/04/12","15.884,26","16.014,39","15.624,23","15.624,23","-2,04","982493752"
"04/04/12","15.579,75","15.640,92","15.245,92","15.245,92","-2,42","1003593486"
"05/04/12","15.264,96","15.361,71","14.919,56","15.216,02","-0,20","1115410159"
"10/04/12","14.980,67","15.006,96","14.448,22","14.458,88","-4,98","993548759"
"11/04/12","14.478,77","14.856,41","14.367,82","14.689,84","1,60","1026398835"
"12/04/12","14.742,61","14.892,74","14.412,49","14.869,91","1,23","987024346"
"13/04/12","14.799,56","14.862,49","14.292,33","14.359,50","-3,43","895662030"
"16/04/12","14.270,26","14.708,54","14.258,71","14.411,24","0,36","831388427"
"17/04/12","14.356,67","14.957,27","14.345,61","14.942,05","3,68","926626161"
"18/04/12","14.904,66","14.944,07","14.531,39","14.580,15","-2,42","871731743"
"19/04/12","14.678,19","14.769,25","14.287,27","14.287,27","-2,01","952677244"
"20/04/12","14.273,34","14.489,71","14.145,65","14.401,78","0,80","883293920"
"23/04/12","14.213,45","14.214,25","13.834,94","13.849,55","-3,83","889960280"
"24/04/12","13.951,48","14.195,43","13.828,63","14.192,77","2,48","859113507"
"25/04/12","14.247,21","14.724,37","14.247,21","14.606,43","2,91","806624667"
"26/04/12","14.632,63","14.779,48","14.347,01","14.509,96","-0,66","783456588"
"27/04/12","14.344,50","14.810,51","14.233,65","14.778,90","1,85","846200485"
"30/04/12","14.867,57","14.912,78","14.562,50","14.592,34","-1,26","624410556"
"02/05/12","14.768,61","14.820,40","14.146,10","14.213,17","-2,60","872463006"
"03/05/12","14.323,88","14.437,18","14.075,08","14.118,13","-0,67","859818379"
"04/05/12","14.107,12","14.299,24","13.849,60","13.918,57","-1,41","704411786"
"07/05/12","13.617,02","14.305,76","13.583,71","14.275,35","2,56","703697903"
"08/05/12","14.224,27","14.315,97","13.866,34","13.936,70","-2,37","833514630"
"09/05/12","14.020,44","14.058,76","13.592,15","13.771,82","-1,18","1003905470"
"10/05/12","13.903,95","14.129,31","13.637,76","14.004,94","1,69","1250760009"
"11/05/12","13.877,92","14.071,45","13.784,89","14.045,35","0,29","906031954"
"14/05/12","13.867,36","13.875,93","13.532,43","13.660,87","-2,74","947507248"
"15/05/12","13.740,16","13.840,13","13.263,96","13.311,36","-2,56","1080119162"
"16/05/12","13.196,54","13.507,70","13.049,10","13.283,55","-0,21","1054968367"
"17/05/12","13.314,54","13.339,08","12.931,50","13.089,26","-1,46","893211050"
"18/05/12","12.919,30","13.321,00","12.863,02","13.048,90","-0,31","1010126293"
"21/05/12","12.841,67","13.080,47","12.781,56","13.012,04","-0,28","780045711"
"22/05/12","13.145,75","13.499,77","13.133,91","13.456,03","3,41","970336654"
"23/05/12","13.273,04","13.313,14","12.906,41","12.960,87","-3,68","854753484"
"24/05/12","13.093,32","13.156,82","12.801,58","13.107,80","1,13","838664630"
"25/05/12","13.126,69","13.291,23","13.000,37","13.154,80","0,36","755863022"
"28/05/12","13.259,11","13.317,69","13.018,60","13.057,26","-0,74","578453776"
"29/05/12","13.151,49","13.204,40","12.956,17","13.107,13","0,38","849514339"
"30/05/12","13.013,29","13.168,15","12.794,51","12.872,58","-1,79","1014777242"
"31/05/12","12.938,57","13.035,54","12.764,68","12.873,84","0,01","881694618"
"01/06/12","12.919,19","12.952,82","12.568,05","12.739,98","-1,04","860889042"
"04/06/12","12.643,94","13.044,28","12.635,36","12.891,96","1,19","734315986"
"05/06/12","12.998,72","13.075,13","12.851,03","12.973,66","0,63","777390477"
"06/06/12","13.085,57","13.427,15","13.012,06","13.427,15","3,50","1132498111"
"07/06/12","13.432,48","13.702,66","13.375,28","13.545,32","0,88","1016754855"
"08/06/12","13.398,32","13.518,98","13.228,92","13.445,46","-0,74","961817773"
"11/06/12","13.726,60","13.778,91","13.070,75","13.070,75","-2,79","1280343182"
"12/06/12","13.038,95","13.115,11","12.797,52","12.979,69","-0,70","1201217163"
"13/06/12","13.000,62","13.122,50","12.809,73","12.894,80","-0,65","982319557"
"14/06/12","12.880,88","13.084,62","12.731,54","13.084,62","1,47","850859994"
"15/06/12","13.161,71","13.411,63","13.142,78","13.390,69","2,34","1733440874"
"18/06/12","13.529,86","13.554,99","12.972,31","13.009,63","-2,85","948671715"
"19/06/12","13.047,96","13.464,47","12.897,43","13.445,46","3,35","1066260072"
"20/06/12","13.437,05","13.789,86","13.414,24","13.732,16","2,13","986131949"
"21/06/12","13.653,96","13.997,11","13.599,20","13.751,63","0,14","1169436497"
"22/06/12","13.625,21","13.939,13","13.586,94","13.662,80","-0,65","1239935837"
"25/06/12","13.612,26","13.633,24","13.104,11","13.113,78","-4,02","863287820"
"26/06/12","13.124,21","13.253,27","12.914,35","12.968,18","-1,11","859046617"
"27/06/12","13.054,67","13.342,02","12.968,07","13.302,77","2,58","691880220"
"28/06/12","13.333,17","13.443,72","13.129,31","13.391,30","0,67","830634533"
"29/06/12","13.762,14","14.274,37","13.690,13","14.274,37","6,59","1292116554"
"02/07/12","14.275,74","14.511,51","14.173,41","14.308,79","0,24","1008942320"
"03/07/12","14.337,07","14.516,49","14.302,09","14.494,41","1,30","744287093"
"04/07/12","14.479,39","14.505,67","14.263,07","14.381,20","-0,78","579522912"
"05/07/12","14.398,48","14.488,07","13.860,26","14.088,74","-2,03","1084756226"
"06/07/12","14.033,07","14.087,21","13.732,07","13.732,07","-2,53","747409793"
"09/07/12","13.702,88","13.892,08","13.601,47","13.812,65","0,59","743454371"
"10/07/12","13.836,98","14.102,87","13.719,20","13.868,27","0,40","677345295"
"11/07/12","13.793,06","13.921,62","13.731,37","13.861,42","-0,05","562527766"
"12/07/12","13.802,67","13.814,42","13.499,90","13.583,82","-2,00","655531414"
"13/07/12","13.615,45","13.763,63","13.472,06","13.714,68","0,96","631936954"
"16/07/12","13.674,60","13.760,15","13.549,26","13.664,81","-0,36","475685532"
"17/07/12","13.706,50","13.822,13","13.501,73","13.536,73","-0,94","592800990"
"18/07/12","13.606,00","13.620,83","13.405,29","13.594,39","0,43","703533053"
"19/07/12","13.654,46","13.698,19","13.495,48","13.666,49","0,53","727569801"
"20/07/12","13.620,66","13.657,07","13.004,16","13.067,22","-4,38","1019484455"
"23/07/12","12.855,52","12.889,95","12.388,97","12.706,36","-2,76","1107554914"
"24/07/12","12.745,36","12.788,45","12.299,99","12.362,51","-2,71","637107686"
"25/07/12","12.357,70","12.656,38","12.295,76","12.506,74","1,17","570486479"
"26/07/12","12.512,69","13.210,04","12.430,42","13.210,04","5,62","894904070"
"27/07/12","13.298,01","13.611,15","13.086,20","13.596,88","2,93","836307516"
"30/07/12","13.664,56","13.987,26","13.658,52","13.978,04","2,80","753487668"
"31/07/12","13.980,70","14.110,79","13.741,58","13.890,99","-0,62","742684788"
"01/08/12","13.848,81","13.986,31","13.763,34","13.928,59","0,27","555080191"
"02/08/12","13.943,85","14.337,74","13.282,55","13.282,55","-4,64","1087460292"
"03/08/12","13.405,55","14.124,89","13.204,91","14.124,89","6,34","971088010"
"06/08/12","14.101,49","14.405,50","13.973,22","14.342,03","1,54","804992638"
"07/08/12","14.321,96","14.718,00","14.260,16","14.655,64","2,19","846816208"
"08/08/12","14.638,62","14.713,94","14.469,92","14.665,30","0,07","718561303"
"09/08/12","14.737,37","14.789,01","14.471,37","14.654,11","-0,08","695037502"
"10/08/12","14.557,04","14.630,34","14.434,11","14.548,64","-0,72","445733737"
"13/08/12","14.533,34","14.701,81","14.477,36","14.532,87","-0,11","458032253"
"14/08/12","14.605,61","14.677,50","14.579,14","14.656,87","0,85","385221552"
"16/08/12","14.664,58","14.952,90","14.628,08","14.930,30","1,87","745064414"
"17/08/12","15.055,10","15.223,72","15.004,72","15.124,69","1,30","1067792394"
"20/08/12","15.141,21","15.345,58","14.762,89","14.971,88","-1,01","1216203564"
"21/08/12","15.058,30","15.348,80","15.044,33","15.330,46","2,40","897699509"
"22/08/12","15.223,52","15.358,98","15.118,42","15.161,18","-1,10","863520096"
"23/08/12","15.275,68","15.335,08","14.855,09","14.953,76","-1,37","713212125"
"24/08/12","14.945,63","14.959,11","14.709,34","14.880,68","-0,49","588920684"
"27/08/12","14.870,86","15.059,18","14.801,10","15.012,87","0,89","431285944"
"28/08/12","14.951,24","15.081,10","14.905,22","14.993,01","-0,13","517721139"
"29/08/12","15.028,20","15.075,92","14.880,82","14.943,57","-0,33","646055700"
"30/08/12","14.896,32","15.001,62","14.722,33","14.780,55","-1,09","491390521"
"31/08/12","14.806,75","15.124,98","14.773,16","15.100,48","2,16","758471032"
"03/09/12","15.068,45","15.275,20","15.040,03","15.267,17","1,10","494292264"
"04/09/12","15.297,15","15.383,41","15.185,65","15.222,63","-0,29","662296139"
"05/09/12","15.220,33","15.311,08","15.021,56","15.128,08","-0,62","664895549"
"06/09/12","15.189,50","15.788,56","15.141,20","15.780,32","4,31","1359415494"
"07/09/12","15.940,17","16.195,24","15.899,94","16.110,27","2,09","1749693069"
"10/09/12","16.099,87","16.159,92","15.975,40","16.092,06","-0,11","951238462"
"11/09/12","15.985,21","16.243,23","15.842,76","16.226,66","0,84","977736138"
"12/09/12","16.262,83","16.504,54","16.200,97","16.419,79","1,19","1284166944"
"13/09/12","16.449,84","16.467,07","16.119,20","16.244,28","-1,07","907958644"
"14/09/12","16.615,82","16.694,79","16.493,10","16.624,45","2,34","1093863516"
"17/09/12","16.523,54","16.572,16","16.403,39","16.470,09","-0,93","797031674"
"18/09/12","16.365,71","16.394,45","16.042,61","16.076,03","-2,39","917456414"
"19/09/12","16.129,30","16.250,17","15.958,41","16.100,23","0,15","918753814"
"20/09/12","15.944,48","16.046,35","15.734,35","15.830,28","-1,68","913404659"
"21/09/12","15.919,51","16.065,05","15.848,85","15.991,10","1,02","1025066119"
"24/09/12","15.806,65","15.923,32","15.719,66","15.867,07","-0,78","513138838"
"25/09/12","15.864,63","15.980,38","15.624,92","15.932,60","0,41","641291563"
"26/09/12","15.758,61","15.779,99","15.330,14","15.408,03","-3,29","826990375"
"27/09/12","15.504,84","15.554,04","15.354,85","15.450,14","0,27","744255075"
"28/09/12","15.556,74","15.568,33","15.095,84","15.095,84","-2,29","767790368"
"01/10/12","15.066,20","15.523,10","15.056,38","15.523,10","2,83","702537862"
"02/10/12","15.438,37","15.711,99","15.356,15","15.495,79","-0,18","779245650"
"03/10/12","15.435,09","15.623,45","15.404,84","15.535,09","0,25","575081077"
"04/10/12","15.608,72","15.658,66","15.415,35","15.511,25","-0,15","659019834"
"05/10/12","15.591,67","15.903,89","15.523,30","15.876,25","2,35","755958851"
"08/10/12","15.728,58","15.738,51","15.559,27","15.562,00","-1,98","509721008"
"09/10/12","15.589,81","15.716,88","15.434,82","15.504,65","-0,37","723840288"
"10/10/12","15.441,97","15.530,80","15.377,71","15.440,63","-0,41","588965819"
"11/10/12","15.338,54","15.690,41","15.305,52","15.634,45","1,26","773327609"
"12/10/12","15.575,94","15.701,22","15.511,94","15.511,94","-0,78","678358616"
"15/10/12","15.501,82","15.716,50","15.500,12","15.590,72","0,51","539501543"
"16/10/12","15.694,93","15.985,16","15.612,07","15.985,16","2,53","881187636"
"17/10/12","16.040,62","16.234,09","15.969,57","16.233,84","1,56","978033795"
"18/10/12","16.248,26","16.280,95","15.990,08","16.185,45","-0,30","989622411"
"19/10/12","16.147,55","16.196,88","15.848,26","15.862,31","-2,00","764928001"
"22/10/12","15.862,30","16.024,30","15.726,38","15.866,78","0,03","674054474"
"23/10/12","15.920,02","15.923,34","15.499,26","15.578,95","-1,81","684264676"
"24/10/12","15.618,31","15.771,68","15.408,24","15.706,56","0,82","649201000"
"25/10/12","15.689,90","15.841,34","15.528,47","15.528,47","-1,13","688334316"
"26/10/12","15.406,43","15.636,86","15.322,80","15.584,86","0,36","721323207"
"29/10/12","15.492,42","15.492,42","15.262,94","15.349,12","-1,51","554217541"
"30/10/12","15.410,66","15.530,66","15.408,19","15.521,77","1,12","448057654"
"31/10/12","15.580,56","15.714,75","15.539,71","15.539,71","0,12","576230737"
"01/11/12","15.484,51","15.813,20","15.427,16","15.806,73","1,72","508139512"
"02/11/12","15.802,37","15.892,01","15.681,19","15.769,28","-0,24","581088261"
"05/11/12","15.675,31","15.701,72","15.467,48","15.544,40","-1,43","452500807"
"06/11/12","15.559,31","15.692,09","15.522,50","15.683,71","0,90","394168888"
"07/11/12","15.800,10","15.811,38","15.288,18","15.291,78","-2,50","666042314"
"08/11/12","15.382,06","15.393,02","15.091,56","15.194,08","-0,64","688931162"
"09/11/12","15.209,66","15.243,53","14.964,70","15.181,00","-0,09","682681352"
"12/11/12","15.181,04","15.264,46","15.073,23","15.121,70","-0,39","681410175"
"13/11/12","15.046,67","15.360,65","14.972,56","15.333,15","1,40","874358394"
"14/11/12","15.307,05","15.410,39","15.190,59","15.252,93","-0,52","768600312"
"15/11/12","15.149,51","15.269,12","15.121,71","15.162,82","-0,59","575576540"
"16/11/12","15.156,33","15.198,51","14.855,79","14.855,79","-2,02","702126647"
"19/11/12","14.998,81","15.308,96","14.941,77","15.308,96","3,05","534691554"
"20/11/12","15.218,29","15.303,72","15.129,86","15.269,99","-0,25","492165443"
"21/11/12","15.195,44","15.431,55","15.182,50","15.394,62","0,82","585048062"
"22/11/12","15.431,85","15.570,10","15.405,79","15.553,62","1,03","355435174"
"23/11/12","15.575,53","15.656,07","15.431,19","15.635,89","0,53","423654605"
"26/11/12","15.599,30","15.648,77","15.506,25","15.520,14","-0,74","408325037"
"27/11/12","15.631,63","15.687,35","15.407,07","15.479,81","-0,26","502704525"
"28/11/12","15.439,09","15.481,70","15.256,65","15.453,43","-0,17","610906421"
"29/11/12","15.593,38","15.887,99","15.554,16","15.887,99","2,81","847883079"
"30/11/12","15.865,41","15.939,99","15.808,24","15.808,24","-0,50","656365455"
"03/12/12","15.868,95","16.106,54","15.837,92","15.876,06","0,43","676664317"
"04/12/12","15.872,98","16.074,42","15.862,34","16.041,54","1,04","792995974"
"05/12/12","16.141,70","16.214,47","15.872,08","15.954,43","-0,54","899214053"
"06/12/12","16.034,41","16.105,41","15.632,34","15.835,22","-0,75","949061357"
"07/12/12","15.845,57","15.899,60","15.567,04","15.699,22","-0,86","675954304"
"10/12/12","15.426,99","15.426,99","15.104,13","15.354,01","-2,20","1065031975"
"11/12/12","15.399,78","15.611,97","15.262,44","15.585,61","1,51","639280447"
"12/12/12","15.626,55","15.786,04","15.575,57","15.764,98","1,15","698087942"
"13/12/12","15.837,10","15.926,56","15.712,93","15.866,29","0,64","791121486"
"14/12/12","15.890,76","15.941,26","15.811,06","15.908,09","0,26","605525726"
"17/12/12","15.941,63","16.023,38","15.816,60","16.004,73","0,61","804036754"
"18/12/12","16.075,47","16.160,42","16.022,20","16.155,14","0,94","995086154"
"19/12/12","16.213,99","16.361,36","16.165,34","16.332,50","1,10","973895568"
"20/12/12","16.251,15","16.420,73","16.229,35","16.399,36","0,41","812232065"
"21/12/12","16.274,91","16.355,67","16.211,97","16.333,95","-0,40","876631124"
"27/12/12","16.366,54","16.503,08","16.365,01","16.408,28","0,46","673748291"
"28/12/12","16.449,75","16.484,81","16.273,38","16.273,38","-0,82","556289129"
"02/01/13","16.583,43","16.893,39","16.573,07","16.893,39","3,81","998288162"
"03/01/13","16.866,61","16.915,36","16.781,97","16.909,83","0,10","754308731"
"04/01/13","16.897,97","16.970,16","16.795,66","16.959,78","0,30","1521378015"
"07/01/13","16.992,99","17.103,12","16.873,44","16.895,66","-0,38","1992093876"
"08/01/13","16.850,59","17.082,00","16.815,41","16.951,14","0,33","1340577670"
"09/01/13","17.038,97","17.326,27","17.035,13","17.326,27","2,21","1640638331"
"10/01/13","17.398,38","17.561,79","17.231,67","17.451,07","0,72","1603462194"
"11/01/13","17.529,34","17.550,31","17.334,43","17.502,39","0,29","1089950568"
"14/01/13","17.576,25","17.683,92","17.270,49","17.391,24","-0,64","1326830252"
"15/01/13","17.332,58","17.489,98","17.295,11","17.467,48","0,44","1084055565"
"16/01/13","17.429,49","17.450,39","17.195,88","17.339,95","-0,73","1095451811"
"17/01/13","17.343,98","17.587,35","17.323,90","17.587,35","1,43","923613223"
"18/01/13","17.696,74","17.709,05","17.483,31","17.554,13","-0,19","977538665"
"21/01/13","17.595,05","17.638,38","17.480,33","17.631,99","0,44","623066571"
"22/01/13","17.632,13","17.764,69","17.394,24","17.715,90","0,48","1364301769"
"23/01/13","17.749,53","17.752,55","17.555,10","17.579,00","-0,77","1547466432"
"24/01/13","17.530,64","17.765,65","17.456,35","17.756,63","1,01","1555765363"
"25/01/13","17.736,05","17.876,00","17.662,88","17.726,89","-0,17","2332386429"
"28/01/13","17.801,79","17.924,92","17.756,10","17.897,41","0,96","1716302162"
"29/01/13","17.887,16","17.937,17","17.733,28","17.891,91","-0,03","1217094596"
"30/01/13","17.968,60","17.983,63","17.252,30","17.289,91","-3,36","1360258277"
"31/01/13","17.331,31","17.519,78","17.080,16","17.439,06","0,86","1359877101"
"01/02/13","17.411,80","17.558,21","17.130,80","17.318,94","-0,69","1398435091"
"04/02/13","17.283,86","17.284,79","16.539,00","16.539,00","-4,50","1244961739"
"05/02/13","16.484,76","16.802,86","16.416,77","16.712,26","1,05","1192465661"
"06/02/13","16.707,82","16.805,14","16.408,08","16.602,85","-0,65","1306301823"
"07/02/13","16.635,69","16.828,15","16.395,74","16.400,56","-1,22","1385162261"
"08/02/13","16.415,34","16.637,68","16.378,46","16.630,50","1,40","1066906711"
"11/02/13","16.606,33","16.694,51","16.467,23","16.529,87","-0,61","914334482"
"12/02/13","16.474,03","16.661,18","16.369,41","16.644,45","0,69","866931039"
"13/02/13","16.701,05","16.793,12","16.570,06","16.712,15","0,41","833679596"
"14/02/13","16.673,98","16.813,99","16.492,66","16.544,95","-1,00","756583322"
"15/02/13","16.535,76","16.655,41","16.470,90","16.489,80","-0,33","616596263"
"18/02/13","16.433,80","16.481,04","16.335,56","16.406,03","-0,51","528335858"
"19/02/13","16.367,34","16.688,31","16.364,89","16.664,42","1,57","704981635"
"20/02/13","16.636,66","16.727,85","16.507,00","16.527,50","-0,82","652652645"
"21/02/13","16.376,30","16.390,84","16.009,55","16.009,55","-3,13","905497859"
"22/02/13","16.056,46","16.312,02","16.054,06","16.233,28","1,40","769930224"
"25/02/13","16.324,95","16.884,14","16.130,54","16.351,99","0,73","1391728391"
"26/02/13","16.094,59","16.121,88","15.530,14","15.552,20","-4,89","1581231510"
"27/02/13","15.658,14","15.827,02","15.466,43","15.827,02","1,77","861044114"
"28/02/13","15.904,49","15.928,44","15.720,95","15.921,25","0,60","804148837"
"01/03/13","15.858,14","15.905,53","15.556,50","15.675,37","-1,54","769410633"
"04/03/13","15.542,02","15.697,20","15.406,76","15.542,17","-0,85","686691934"
"05/03/13","15.663,65","15.974,30","15.660,95","15.974,30","2,78","722822006"
"06/03/13","15.980,46","16.077,91","15.891,72","15.899,70","-0,47","748020030"
"07/03/13","15.965,00","16.037,98","15.886,86","15.947,17","0,30","927154904"
"08/03/13","16.029,67","16.258,50","16.014,65","16.204,03","1,61","811085619"
"11/03/13","16.039,62","16.146,81","16.021,80","16.091,98","-0,69","528498614"
"12/03/13","16.068,13","16.228,92","15.987,37","16.023,98","-0,42","683812255"
"13/03/13","15.995,75","16.006,16","15.721,68","15.745,34","-1,74","798240952"
"14/03/13","15.900,27","16.131,05","15.870,70","16.131,05","2,45","905645877"
"15/03/13","16.176,54","16.232,76","16.001,45","16.061,15","-0,43","1115985461"
"18/03/13","15.619,16","15.968,45","15.591,22","15.924,13","-0,85","876101749"
"19/03/13","15.920,17","15.964,50","15.603,50","15.670,56","-1,59","870929827"
"20/03/13","15.799,08","16.015,98","15.717,37","16.015,98","2,20","877365567"
"21/03/13","15.985,73","16.042,28","15.848,51","15.935,99","-0,50","752659460"
"22/03/13","15.890,90","16.192,24","15.833,41","16.045,51","0,69","730778141"
"25/03/13","16.211,89","16.218,35","15.575,18","15.644,36","-2,50","1049713598"
"26/03/13","15.727,63","15.757,63","15.417,77","15.495,92","-0,95","1096902640"
"27/03/13","15.497,78","15.510,72","15.197,06","15.353,85","-0,92","1212217947"
"28/03/13","15.307,44","15.545,70","15.243,45","15.338,72","-0,10","852881929"
"02/04/13","15.307,85","15.555,03","15.223,90","15.555,03","1,41","978216743"
"03/04/13","15.484,46","15.504,12","15.200,30","15.200,30","-2,28","735065660"
"04/04/13","15.288,68","15.452,77","15.078,69","15.154,02","-0,30","1049801789"
"05/04/13","15.204,45","15.292,69","15.061,59","15.250,42","0,64","931629419"
"08/04/13","15.308,86","15.451,55","15.236,81","15.243,39","-0,05","605729753"
"09/04/13","15.354,02","15.441,78","15.310,45","15.436,07","1,26","783224434"
"10/04/13","15.466,71","15.942,31","15.460,27","15.928,64","3,19","1093375930"
"11/04/13","15.906,61","16.054,21","15.888,03","16.020,91","0,58","1055648834"
"12/04/13","15.953,72","15.986,37","15.748,29","15.780,08","-1,50","949867061"
"15/04/13","15.764,72","15.863,75","15.597,84","15.628,95","-0,96","675483301"
"16/04/13","15.550,42","15.720,06","15.479,03","15.533,04","-0,61","817817625"
"17/04/13","15.644,04","15.647,80","15.290,00","15.383,76","-0,96","825935017"
"18/04/13","15.476,42","15.628,34","15.369,48","15.480,56","0,63","849433286"
"19/04/13","15.651,86","15.841,50","15.548,00","15.760,78","1,81","1015386497"
"22/04/13","15.975,56","16.128,00","15.887,95","16.021,71","1,66","922196886"
"23/04/13","16.033,36","16.490,77","16.031,10","16.490,77","2,93","1134242708"
"24/04/13","16.494,60","16.618,22","16.290,22","16.563,43","0,44","1072971568"
"25/04/13","16.550,95","16.676,97","16.469,66","16.649,75","0,52","528327838"
"26/04/13","16.620,28","16.643,50","16.472,77","16.565,25","-0,51","619428924"
"29/04/13","16.664,69","16.942,33","16.662,70","16.929,68","2,20","982526549"
"30/04/13","17.033,45","17.033,45","16.762,55","16.767,66","-0,96","878345680"
"02/05/13","16.687,37","16.935,96","16.447,72","16.748,28","-0,12","945400589"
"03/05/13","16.812,13","16.922,29","16.657,31","16.922,29","1,04","663027009"
"06/05/13","16.914,00","16.920,11","16.804,75","16.862,99","-0,35","406600274"
"07/05/13","16.927,66","17.164,44","16.904,67","17.121,87","1,54","991211269"
"08/05/13","17.139,44","17.255,57","17.072,09","17.255,57","0,78","797027872"
"09/05/13","17.190,56","17.212,05","17.023,00","17.090,62","-0,96","976520548"
"10/05/13","17.159,55","17.361,11","17.157,54","17.284,03","1,13","1029746199"
"13/05/13","17.302,98","17.376,12","17.085,25","17.171,52","-0,65","694885585"
"14/05/13","17.280,97","17.320,98","17.051,34","17.315,25","0,84","827390433"
"15/05/13","17.271,28","17.492,97","17.207,52","17.492,97","1,03","1252903674"
"16/05/13","17.466,62","17.593,87","17.369,03","17.544,01","0,29","1179026264"
"17/05/13","17.452,52","17.644,73","17.452,30","17.604,61","0,35","956213136"
"20/05/13","17.459,52","17.514,89","17.354,25","17.506,87","-0,56","638986298"
"21/05/13","17.496,79","17.577,56","17.325,32","17.427,47","-0,45","883822676"
"22/05/13","17.472,08","17.591,27","17.386,13","17.545,46","0,68","865722280"
"23/05/13","17.127,61","17.223,60","17.001,07","17.008,42","-3,06","955450883"
"24/05/13","17.133,86","17.149,93","16.844,89","16.896,81","-0,66","749919910"
"27/05/13","17.009,25","17.159,15","16.987,32","17.159,15","1,55","402883248"
"28/05/13","17.271,19","17.549,35","17.265,93","17.519,79","2,10","812969555"
"29/05/13","17.363,62","17.489,00","17.237,10","17.237,10","-1,61","702534683"
"30/05/13","17.197,67","17.440,39","17.194,33","17.350,96","0,66","751150222"
"31/05/13","17.403,96","17.404,48","17.108,88","17.214,08","-0,79","1242599392"
"03/06/13","17.097,41","17.289,46","17.018,83","17.058,05","-0,91","844024840"
"04/06/13","17.192,68","17.289,63","17.081,53","17.135,48","0,45","673438563"
"05/06/13","17.020,64","17.270,23","16.968,06","16.971,17","-0,96","1019023629"
"06/06/13","16.984,81","17.047,34","16.525,07","16.525,07","-2,63","1283924429"
"07/06/13","16.590,01","16.747,26","16.417,10","16.691,06","1,00","958310726"
"10/06/13","16.679,65","16.768,31","16.458,08","16.556,34","-0,81","826425667"
"11/06/13","16.506,56","16.506,56","16.113,93","16.286,60","-1,63","918434353"
"12/06/13","16.252,44","16.377,92","15.992,28","16.024,03","-1,61","808710178"
"13/06/13","15.786,91","16.119,87","15.764,80","16.116,34","0,58","928033579"
"14/06/13","16.181,13","16.227,87","16.020,11","16.152,91","0,23","686166866"
"17/06/13","16.151,39","16.301,45","15.955,77","16.194,14","0,26","659252012"
"18/06/13","16.141,35","16.320,83","16.107,35","16.197,94","0,02","584939924"
"19/06/13","16.259,00","16.303,63","16.045,52","16.045,52","-0,94","597510073"
"20/06/13","15.811,52","15.952,08","15.505,35","15.549,23","-3,09","954048155"
"21/06/13","15.539,39","15.692,53","15.254,82","15.254,82","-1,89","1107780500"
"24/06/13","15.133,47","15.267,84","14.901,46","15.112,38","-0,93","853681141"
"25/06/13","15.274,92","15.309,36","15.003,54","15.056,57","-0,37","842356221"
"26/06/13","15.083,81","15.396,27","15.008,71","15.362,88","2,03","795195848"
"27/06/13","15.400,04","15.551,00","15.296,58","15.430,47","0,44","612699622"
"28/06/13","15.497,10","15.545,86","15.195,00","15.239,28","-1,24","608492218"
"01/07/13","15.359,11","15.552,50","15.216,88","15.459,57","1,45","510628074"
"02/07/13","15.500,26","15.515,19","15.278,36","15.365,71","-0,61","450099965"
"03/07/13","15.194,43","15.317,10","15.023,60","15.282,81","-0,54","686521471"
"04/07/13","15.379,37","15.808,15","15.289,86","15.808,15","3,44","698247558"
"05/07/13","15.788,56","15.902,37","15.533,69","15.533,69","-1,74","667859503"
"08/07/13","15.623,49","15.825,50","15.563,64","15.799,62","1,71","543624094"
"09/07/13","15.866,70","15.983,69","15.678,23","15.790,55","-0,06","672587789"
"10/07/13","15.710,86","15.783,42","15.570,10","15.677,26","-0,72","567218989"
"11/07/13","15.905,04","15.916,17","15.642,15","15.677,30","0,00","549811240"
"12/07/13","15.702,47","15.727,13","15.397,69","15.430,57","-1,57","697870940"
"15/07/13","15.482,05","15.597,34","15.439,39","15.597,34","1,08","478678442"
"16/07/13","15.601,83","15.664,05","15.493,07","15.529,95","-0,43","691422416"
"17/07/13","15.573,12","15.779,37","15.406,80","15.695,03","1,06","654986318"
"18/07/13","15.659,13","16.110,82","15.632,59","16.053,61","2,28","872943380"
"19/07/13","15.984,95","16.163,49","15.974,66","16.124,36","0,44","697097761"
"22/07/13","16.150,34","16.266,90","16.122,75","16.233,55","0,68","460809395"
"23/07/13","16.269,19","16.446,76","16.223,95","16.238,58","0,03","685876737"
"24/07/13","16.273,97","16.453,93","16.254,33","16.442,71","1,26","552832711"
"25/07/13","16.442,14","16.465,28","16.261,63","16.431,97","-0,07","525143401"
"26/07/13","16.475,01","16.538,52","16.367,45","16.421,51","-0,06","471587314"
"29/07/13","16.476,67","16.501,41","16.254,80","16.275,71","-0,89","508222757"
"30/07/13","16.316,42","16.561,95","16.285,50","16.542,90","1,64","490636106"
